"country","country_code","year_week","source","new_cases","number_sequenced","percent_cases_sequenced","valid_denomi0tor","variant","number_detections_variant","number_sequenced_known_variant","percent_variant","total_cases"
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"XBB.1.5-like+F456L",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"B.1.351",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"B.1.617.2",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"B.1.1.529",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"B.1.1.7",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"B.1.427/B.1.429",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"B.1.525",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"B.1.621",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"BA.1",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"BA.2",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"BA.2.75",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"BA.2.86",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"BA.4",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"BA.5",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"BQ.1",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"C.37",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"P.1",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"P.3",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"XBB",0,6,0,6559374
"Poland","PL","2020-12","GISAID",509,6,1.2,TRUE,"UNK",0,6,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"Other",31,31,100,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"XBB.1.5-like",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"XBB.1.5-like+F456L",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"B.1.351",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"B.1.617.2",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"B.1.1.529",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"B.1.1.7",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"B.1.427/B.1.429",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"B.1.525",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"B.1.621",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"BA.1",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"BA.2",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"BA.2.75",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"BA.2.86",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"BA.4",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"BA.5",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"BQ.1",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"C.37",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"P.1",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"P.3",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"XBB",0,31,0,6559374
"Poland","PL","2020-13","GISAID",1228,31,2.5,TRUE,"UNK",0,31,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"Other",22,22,100,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"XBB.1.5-like",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"XBB.1.5-like+F456L",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"B.1.351",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"B.1.617.2",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"B.1.1.529",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"B.1.1.7",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"B.1.427/B.1.429",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"B.1.525",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"B.1.621",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"BA.1",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"BA.2",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"BA.2.75",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"BA.2.86",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"BA.4",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"BA.5",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"BQ.1",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"C.37",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"P.1",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"P.3",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"XBB",0,22,0,6559374
"Poland","PL","2020-14","GISAID",2240,22,1,TRUE,"UNK",0,22,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"Other",19,19,100,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"XBB.1.5-like",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"XBB.1.5-like+F456L",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"B.1.351",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"B.1.617.2",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"B.1.1.529",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"B.1.1.7",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"B.1.427/B.1.429",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"B.1.525",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"B.1.621",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"BA.1",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"BA.2",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"BA.2.75",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"BA.2.86",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"BA.4",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"BA.5",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"BQ.1",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"C.37",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"P.1",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"P.3",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"XBB",0,19,0,6559374
"Poland","PL","2020-15","GISAID",2572,19,0.7,TRUE,"UNK",0,19,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"Other",11,11,100,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"XBB.1.5-like",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"XBB.1.5-like+F456L",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"B.1.351",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"B.1.617.2",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"B.1.1.529",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"B.1.1.7",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"B.1.427/B.1.429",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"B.1.525",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"B.1.621",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"BA.1",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"BA.2",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"BA.2.75",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"BA.2.86",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"BA.4",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"BA.5",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"BQ.1",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"C.37",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"P.1",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"P.3",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"XBB",0,11,0,6559374
"Poland","PL","2020-16","GISAID",2550,11,0.4,TRUE,"UNK",0,11,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"Other",19,20,95,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"XBB.1.5-like",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"XBB.1.5-like+F456L",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"B.1.351",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"B.1.617.2",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"B.1.1.529",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"B.1.1.7",1,20,5,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"B.1.427/B.1.429",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"B.1.525",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"B.1.621",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"BA.1",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"BA.2",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"BA.2.75",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"BA.2.86",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"BA.4",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"BA.5",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"BQ.1",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"C.37",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"P.1",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"P.3",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"XBB",0,20,0,6559374
"Poland","PL","2020-17","GISAID",2330,20,0.9,TRUE,"UNK",0,20,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"Other",13,13,100,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"XBB.1.5-like",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"XBB.1.5-like+F456L",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"B.1.351",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"B.1.617.2",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"B.1.1.529",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"B.1.1.7",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"B.1.427/B.1.429",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"B.1.525",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"B.1.621",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"BA.1",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"BA.2",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"BA.2.75",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"BA.2.86",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"BA.4",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"BA.5",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"BQ.1",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"C.37",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"P.1",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"P.3",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"XBB",0,13,0,6559374
"Poland","PL","2020-18","GISAID",2139,13,0.6,TRUE,"UNK",0,13,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"Other",48,48,100,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"XBB.1.5-like",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"XBB.1.5-like+F456L",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"B.1.351",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"B.1.617.2",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"B.1.1.529",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"B.1.1.7",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"B.1.427/B.1.429",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"B.1.525",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"B.1.621",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"BA.1",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"BA.2",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"BA.2.75",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"BA.2.86",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"BA.4",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"BA.5",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"BQ.1",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"C.37",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"P.1",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"P.3",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"XBB",0,48,0,6559374
"Poland","PL","2020-19","GISAID",2303,48,2.1,TRUE,"UNK",0,48,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"Other",10,10,100,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"XBB.1.5-like",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"XBB.1.5-like+F456L",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"B.1.351",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"B.1.617.2",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"B.1.1.529",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"B.1.1.7",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"B.1.427/B.1.429",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"B.1.525",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"B.1.621",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"BA.1",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"BA.2",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"BA.2.75",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"BA.2.86",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"BA.4",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"BA.5",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"BQ.1",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"C.37",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"P.1",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"P.3",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"XBB",0,10,0,6559374
"Poland","PL","2020-20","GISAID",2533,10,0.4,TRUE,"UNK",0,10,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"Other",16,16,100,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"XBB.1.5-like",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"XBB.1.5-like+F456L",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"B.1.351",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"B.1.617.2",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"B.1.1.529",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"B.1.1.7",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"B.1.427/B.1.429",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"B.1.525",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"B.1.621",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"BA.1",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"BA.2",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"BA.2.75",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"BA.2.86",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"BA.4",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"BA.5",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"BQ.1",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"C.37",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"P.1",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"P.3",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"XBB",0,16,0,6559374
"Poland","PL","2020-21","GISAID",2759,16,0.6,TRUE,"UNK",0,16,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"Other",2,2,100,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"XBB.1.5-like",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"XBB.1.5-like+F456L",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"B.1.351",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"B.1.617.2",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"B.1.1.529",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"B.1.1.7",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"B.1.427/B.1.429",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"B.1.525",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"B.1.621",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"BA.1",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"BA.2",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"BA.2.75",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"BA.2.86",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"BA.4",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"BA.5",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"BQ.1",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"C.37",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"P.1",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"P.3",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"XBB",0,2,0,6559374
"Poland","PL","2020-22","GISAID",2496,2,0.1,TRUE,"UNK",0,2,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"Other",21,21,100,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"XBB.1.5-like",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"XBB.1.5-like+F456L",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"B.1.351",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"B.1.617.2",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"B.1.1.529",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"B.1.1.7",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"B.1.427/B.1.429",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"B.1.525",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"B.1.621",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"BA.1",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"BA.2",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"BA.2.75",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"BA.2.86",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"BA.4",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"BA.5",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"BQ.1",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"C.37",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"P.1",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"P.3",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"XBB",0,21,0,6559374
"Poland","PL","2020-23","GISAID",2777,21,0.8,TRUE,"UNK",0,21,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"Other",3,3,100,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"XBB.1.5-like",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"XBB.1.5-like+F456L",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"B.1.351",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"B.1.617.2",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"B.1.1.529",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"B.1.1.7",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"B.1.427/B.1.429",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"B.1.525",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"B.1.621",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"BA.1",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"BA.2",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"BA.2.75",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"BA.2.86",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"BA.4",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"BA.5",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"BQ.1",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"C.37",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"P.1",0,3,0,6559374
"Poland","PL","2020-24","GISAID",2831,3,0.1,TRUE,"P.3",0,3,0,6559374
